receipt_id,family_id,user_id,week,network_home,check_total_rub,savings_rub,items_count
r_00031458,family_001539,u_001539,2026-W26,ТС5,756.45,69.69,8
r_00031459,family_001539,u_001539,2026-W27,ТС5,765.32,62.00,5
r_00031460,family_001539,u_001539,2026-W27,ТС5,650.29,36.30,6
r_00031461,family_001539,u_001539,2026-W28,ТС5,746.33,45.70,9
r_00031462,family_001539,u_001539,2026-W28,ТС5,669.35,84.48,11
r_00031463,family_001539,u_001539,2026-W29,ТС5,690.32,49.88,5
r_00031464,family_001539,u_001539,2026-W29,ТС5,594.38,26.97,6
r_00031465,family_001539,u_001539,2026-W30,ТС5,601.65,69.97,5
r_00031466,family_001539,u_001539,2026-W30,ТС5,762.14,9.03,11
r_00031467,family_001539,u_001539,2026-W31,ТС5,689.43,33.65,9
r_00031468,family_001539,u_001539,2026-W31,ТС5,746.52,31.71,7
r_00031469,family_001539,u_001539,2026-W32,ТС5,586.87,0.00,5
r_00031470,family_001539,u_001539,2026-W32,ТС5,658.40,74.23,7
r_00031471,family_001539,u_001539,2026-W33,ТС5,550.50,18.74,11
r_00031472,family_001539,u_001539,2026-W33,ТС5,707.53,33.27,11
r_00031473,family_001539,u_001539,2026-W34,ТС5,705.80,29.65,5
r_00031474,family_001539,u_001539,2026-W34,ТС5,517.56,44.80,9
r_00031475,family_001539,u_001539,2026-W35,ТС5,600.09,0.00,6
r_00031476,family_001539,u_001539,2026-W36,ТС5,747.38,36.90,6
r_00031477,family_001539,u_001539,2026-W36,ТС5,827.89,26.71,10
r_00031478,family_001540,u_001540,2026-W25,ТСЧ,660.49,104.44,10
r_00031479,family_001540,u_001540,2026-W26,ТСЧ,350.96,37.61,11
r_00031480,family_001540,u_001540,2026-W27,ТСЧ,719.13,74.97,7
r_00031481,family_001540,u_001540,2026-W27,ТСЧ,465.43,51.79,5
r_00031482,family_001540,u_001540,2026-W28,ТСЧ,631.42,131.31,8
r_00031483,family_001540,u_001540,2026-W28,ТСЧ,546.60,25.75,6
r_00031484,family_001540,u_001540,2026-W29,ТСЧ,491.45,76.55,7
r_00031485,family_001540,u_001540,2026-W30,ТСЧ,606.96,105.82,11
r_00031486,family_001540,u_001540,2026-W30,ТСЧ,688.86,84.61,10
r_00031487,family_001540,u_001540,2026-W31,ТСЧ,686.38,58.09,9
r_00031488,family_001540,u_001540,2026-W32,ТСЧ,746.38,38.37,9
r_00031489,family_001540,u_001540,2026-W32,ТСЧ,732.79,89.64,11
r_00031490,family_001540,u_001540,2026-W33,ТСЧ,662.03,139.97,7
r_00031491,family_001540,u_001540,2026-W33,ТСЧ,427.90,64.38,11
r_00031492,family_001540,u_001540,2026-W34,ТСЧ,726.37,87.19,8
r_00031493,family_001540,u_001540,2026-W35,ТСЧ,873.27,97.19,6
r_00031494,family_001540,u_001540,2026-W35,ТСЧ,749.60,121.21,11
r_00031495,family_001540,u_001540,2026-W35,ТСЧ,618.78,37.51,5
r_00031496,family_001540,u_001540,2026-W36,ТСЧ,814.94,64.42,10
r_00031497,family_001540,u_001540,2026-W36,ТСЧ,564.30,142.95,10
r_00031498,family_001541,u_001541,2026-W25,ТСЧ,903.04,33.56,5
r_00031499,family_001541,u_001541,2026-W25,ТСЧ,855.92,63.81,7
r_00031500,family_001541,u_001541,2026-W26,ТСЧ,669.72,21.34,8
r_00031501,family_001541,u_001541,2026-W26,ТСЧ,1126.79,119.46,11
r_00031502,family_001541,u_001541,2026-W27,ТСЧ,884.55,70.04,8
r_00031503,family_001541,u_001541,2026-W27,ТСЧ,655.08,7.78,10
r_00031504,family_001541,u_001541,2026-W28,ТСЧ,1018.04,82.57,5
r_00031505,family_001541,u_001541,2026-W28,ТСЧ,870.36,54.70,11
r_00031506,family_001541,u_001541,2026-W29,ТСЧ,840.58,74.45,5
r_00031507,family_001541,u_001541,2026-W29,ТСЧ,933.61,114.06,11
r_00031508,family_001541,u_001541,2026-W30,ТСЧ,677.17,21.40,9
r_00031509,family_001541,u_001541,2026-W30,ТСЧ,830.31,14.18,5
r_00031510,family_001541,u_001541,2026-W31,ТСЧ,1126.26,35.33,11
r_00031511,family_001541,u_001541,2026-W31,ТСЧ,842.93,96.50,6
r_00031512,family_001541,u_001541,2026-W31,ТСЧ,737.32,22.93,11
r_00031513,family_001541,u_001541,2026-W32,ТСЧ,452.42,30.70,9
r_00031514,family_001541,u_001541,2026-W32,ТСЧ,717.86,62.55,9
r_00031515,family_001541,u_001541,2026-W33,ТСЧ,736.52,33.76,9
r_00031516,family_001541,u_001541,2026-W33,ТСЧ,639.11,18.11,5
r_00031517,family_001541,u_001541,2026-W34,ТСЧ,827.78,0.00,6
r_00031518,family_001541,u_001541,2026-W34,ТСЧ,694.14,85.83,5
r_00031519,family_001541,u_001541,2026-W35,ТСЧ,809.74,172.35,5
r_00031520,family_001541,u_001541,2026-W35,ТСЧ,903.07,12.69,6
r_00031521,family_001541,u_001541,2026-W36,ТСЧ,790.77,71.41,11
r_00031522,family_001541,u_001541,2026-W36,ТСЧ,981.40,35.79,11
r_00031523,family_001542,u_001542,2026-W25,ТСЧ,555.14,84.35,10
r_00031524,family_001542,u_001542,2026-W26,ТСЧ,514.64,74.32,11
r_00031525,family_001542,u_001542,2026-W27,ТСЧ,720.68,106.95,7
r_00031526,family_001542,u_001542,2026-W28,ТСЧ,480.50,66.98,6
r_00031527,family_001542,u_001542,2026-W28,ТСЧ,540.81,100.67,10
r_00031528,family_001542,u_001542,2026-W29,ТСЧ,551.07,107.11,7
r_00031529,family_001542,u_001542,2026-W30,ТСЧ,495.79,47.78,9
r_00031530,family_001542,u_001542,2026-W31,ТСЧ,620.44,32.62,7
r_00031531,family_001542,u_001542,2026-W31,ТСЧ,753.07,64.36,8
r_00031532,family_001542,u_001542,2026-W32,ТСЧ,867.33,49.26,10
r_00031533,family_001542,u_001542,2026-W33,ТСЧ,718.43,120.65,7
r_00031534,family_001542,u_001542,2026-W34,ТСЧ,639.19,62.96,8
r_00031535,family_001542,u_001542,2026-W34,ТСЧ,707.89,127.55,9
r_00031536,family_001542,u_001542,2026-W35,ТСЧ,973.68,41.94,5
r_00031537,family_001542,u_001542,2026-W36,ТСЧ,599.15,158.61,8
r_00031538,family_001543,u_001543,2026-W25,ТС5,510.57,114.64,10
r_00031539,family_001543,u_001543,2026-W26,ТС5,526.72,105.36,6
r_00031540,family_001543,u_001543,2026-W27,ТС5,629.55,39.80,10
r_00031541,family_001543,u_001543,2026-W28,ТС5,330.30,109.00,5
r_00031542,family_001543,u_001543,2026-W29,ТС5,513.42,48.84,7
r_00031543,family_001543,u_001543,2026-W30,ТС5,758.80,65.37,6
r_00031544,family_001543,u_001543,2026-W31,ТС5,505.13,67.14,6
r_00031545,family_001543,u_001543,2026-W32,ТС5,462.89,80.79,10
r_00031546,family_001543,u_001543,2026-W33,ТС5,580.06,94.11,10
r_00031547,family_001543,u_001543,2026-W33,ТС5,485.62,56.81,5
r_00031548,family_001543,u_001543,2026-W34,ТС5,543.49,19.40,7
r_00031549,family_001543,u_001543,2026-W35,ТС5,375.55,59.82,11
r_00031550,family_001543,u_001543,2026-W36,ТС5,342.56,68.02,7
r_00031551,family_001544,u_001544,2026-W25,ТС5,629.67,58.74,10
r_00031552,family_001544,u_001544,2026-W26,ТС5,495.20,33.19,9
r_00031553,family_001544,u_001544,2026-W26,ТС5,462.61,30.24,8
r_00031554,family_001544,u_001544,2026-W27,ТС5,442.67,39.30,6
r_00031555,family_001544,u_001544,2026-W27,ТС5,557.78,19.17,7
r_00031556,family_001544,u_001544,2026-W28,ТС5,499.56,11.02,7
r_00031557,family_001544,u_001544,2026-W29,ТС5,397.13,28.09,11
r_00031558,family_001544,u_001544,2026-W30,ТС5,818.88,6.60,6
r_00031559,family_001544,u_001544,2026-W32,ТС5,420.67,21.28,9
r_00031560,family_001544,u_001544,2026-W33,ТС5,357.30,13.89,6
r_00031561,family_001544,u_001544,2026-W34,ТС5,492.86,57.80,6
r_00031562,family_001544,u_001544,2026-W35,ТС5,460.27,8.99,11
r_00031563,family_001544,u_001544,2026-W36,ТС5,631.82,35.84,9
r_00031564,family_001545,u_001545,2026-W25,ТСЧ,775.99,65.96,5
r_00031565,family_001545,u_001545,2026-W25,ТСЧ,463.10,25.45,6
r_00031566,family_001545,u_001545,2026-W25,ТСЧ,384.77,2.51,9
r_00031567,family_001545,u_001545,2026-W26,ТСЧ,889.38,118.24,6
r_00031568,family_001545,u_001545,2026-W26,ТСЧ,678.97,24.19,11
r_00031569,family_001545,u_001545,2026-W26,ТСЧ,790.92,52.95,7
r_00031570,family_001545,u_001545,2026-W27,ТСЧ,856.70,72.33,6
r_00031571,family_001545,u_001545,2026-W27,ТСЧ,760.04,62.58,11
r_00031572,family_001545,u_001545,2026-W27,ТСЧ,918.95,70.29,7
r_00031573,family_001545,u_001545,2026-W28,ТСЧ,925.02,54.54,9
r_00031574,family_001545,u_001545,2026-W28,ТСЧ,804.15,46.31,10
r_00031575,family_001545,u_001545,2026-W28,ТСЧ,857.64,49.51,11
r_00031576,family_001545,u_001545,2026-W29,ТСЧ,996.34,56.22,6
r_00031577,family_001545,u_001545,2026-W29,ТСЧ,599.77,49.12,9
r_00031578,family_001545,u_001545,2026-W29,ТСЧ,584.20,22.41,5
r_00031579,family_001545,u_001545,2026-W30,ТСЧ,914.50,124.21,6
r_00031580,family_001545,u_001545,2026-W30,ТСЧ,851.39,19.82,10
r_00031581,family_001545,u_001545,2026-W30,ТСЧ,774.70,27.46,7
r_00031582,family_001545,u_001545,2026-W31,ТСЧ,710.06,72.43,8
r_00031583,family_001545,u_001545,2026-W31,ТСЧ,665.52,28.81,10
r_00031584,family_001545,u_001545,2026-W31,ТСЧ,932.42,108.44,6
r_00031585,family_001545,u_001545,2026-W32,ТСЧ,803.41,47.16,10
r_00031586,family_001545,u_001545,2026-W32,ТСЧ,592.00,44.90,9
r_00031587,family_001545,u_001545,2026-W32,ТСЧ,969.41,39.91,5
r_00031588,family_001545,u_001545,2026-W32,ТСЧ,939.56,36.46,7
r_00031589,family_001545,u_001545,2026-W33,ТСЧ,705.25,32.45,7
r_00031590,family_001545,u_001545,2026-W33,ТСЧ,538.44,14.77,8
r_00031591,family_001545,u_001545,2026-W33,ТСЧ,854.05,43.40,11
r_00031592,family_001545,u_001545,2026-W34,ТСЧ,686.37,48.62,7
r_00031593,family_001545,u_001545,2026-W34,ТСЧ,841.42,24.54,9
r_00031594,family_001545,u_001545,2026-W34,ТСЧ,823.77,0.00,6
r_00031595,family_001545,u_001545,2026-W35,ТСЧ,831.04,26.98,10
r_00031596,family_001545,u_001545,2026-W35,ТСЧ,714.95,14.49,5
r_00031597,family_001545,u_001545,2026-W35,ТСЧ,926.91,66.55,11
r_00031598,family_001545,u_001545,2026-W36,ТСЧ,817.18,34.32,6
r_00031599,family_001545,u_001545,2026-W36,ТСЧ,925.53,61.52,7
r_00031600,family_001545,u_001545,2026-W36,ТСЧ,1078.28,68.64,10
r_00031601,family_001545,u_001545,2026-W36,ТСЧ,755.59,52.64,7
r_00031602,family_001546,u_001546,2026-W25,ТСЧ,827.54,64.40,5
r_00031603,family_001546,u_001546,2026-W25,ТСЧ,634.42,15.46,11
r_00031604,family_001546,u_001546,2026-W26,ТСЧ,688.36,69.18,6
r_00031605,family_001546,u_001546,2026-W26,ТСЧ,571.13,50.83,7
r_00031606,family_001546,u_001546,2026-W26,ТСЧ,718.91,30.93,5
r_00031607,family_001546,u_001546,2026-W26,ТСЧ,677.81,42.21,10
r_00031608,family_001546,u_001546,2026-W27,ТСЧ,559.96,21.87,9
r_00031609,family_001546,u_001546,2026-W27,ТСЧ,855.98,18.64,6
r_00031610,family_001546,u_001546,2026-W27,ТСЧ,967.02,34.28,6
r_00031611,family_001546,u_001546,2026-W28,ТСЧ,1023.84,72.20,11
r_00031612,family_001546,u_001546,2026-W28,ТСЧ,1035.95,85.10,6
r_00031613,family_001546,u_001546,2026-W28,ТСЧ,741.13,67.81,9
r_00031614,family_001546,u_001546,2026-W29,ТСЧ,1053.97,35.04,8
r_00031615,family_001546,u_001546,2026-W29,ТСЧ,1023.96,85.97,9
r_00031616,family_001546,u_001546,2026-W29,ТСЧ,632.54,12.85,10
r_00031617,family_001546,u_001546,2026-W29,ТСЧ,989.25,27.87,11
r_00031618,family_001546,u_001546,2026-W30,ТСЧ,810.86,52.15,5
r_00031619,family_001546,u_001546,2026-W30,ТСЧ,889.82,9.24,5
r_00031620,family_001546,u_001546,2026-W30,ТСЧ,950.08,89.16,9
r_00031621,family_001546,u_001546,2026-W31,ТСЧ,667.74,41.79,9
r_00031622,family_001546,u_001546,2026-W31,ТСЧ,954.37,63.38,11
r_00031623,family_001546,u_001546,2026-W32,ТСЧ,677.66,80.59,6
r_00031624,family_001546,u_001546,2026-W32,ТСЧ,729.59,71.75,10
r_00031625,family_001546,u_001546,2026-W33,ТСЧ,961.72,69.86,10
r_00031626,family_001546,u_001546,2026-W33,ТСЧ,861.09,65.74,5
r_00031627,family_001546,u_001546,2026-W33,ТСЧ,841.24,23.97,8
r_00031628,family_001546,u_001546,2026-W34,ТСЧ,654.76,30.17,9
r_00031629,family_001546,u_001546,2026-W34,ТСЧ,745.96,42.86,5
r_00031630,family_001546,u_001546,2026-W34,ТСЧ,855.56,18.23,10
r_00031631,family_001546,u_001546,2026-W35,ТСЧ,995.85,11.04,10
r_00031632,family_001546,u_001546,2026-W35,ТСЧ,824.69,43.76,8
r_00031633,family_001546,u_001546,2026-W35,ТСЧ,734.15,22.92,10
r_00031634,family_001546,u_001546,2026-W36,ТСЧ,930.29,21.44,7
r_00031635,family_001546,u_001546,2026-W36,ТСЧ,853.33,56.36,7
r_00031636,family_001547,u_001547,2026-W25,ТС5,511.71,15.77,11
r_00031637,family_001547,u_001547,2026-W26,ТС5,559.61,32.33,9
r_00031638,family_001547,u_001547,2026-W26,ТС5,617.45,22.62,5
r_00031639,family_001547,u_001547,2026-W27,ТС5,556.62,28.48,6
r_00031640,family_001547,u_001547,2026-W27,ТС5,577.50,0.00,5
r_00031641,family_001547,u_001547,2026-W28,ТС5,493.59,5.42,9
r_00031642,family_001547,u_001547,2026-W29,ТС5,637.18,57.76,9
r_00031643,family_001547,u_001547,2026-W31,ТС5,721.04,70.24,8
r_00031644,family_001547,u_001547,2026-W32,ТС5,524.69,13.85,10
r_00031645,family_001547,u_001547,2026-W33,ТС5,595.86,17.47,5
r_00031646,family_001547,u_001547,2026-W34,ТС5,402.22,23.03,6
r_00031647,family_001547,u_001547,2026-W35,ТС5,605.38,41.29,8
r_00031648,family_001547,u_001547,2026-W36,ТС5,495.45,40.82,10
r_00031649,family_001548,u_001548,2026-W25,ТСЧ,566.26,74.84,11
r_00031650,family_001548,u_001548,2026-W25,ТСЧ,748.59,36.45,9
r_00031651,family_001548,u_001548,2026-W26,ТСЧ,690.80,61.47,7
r_00031652,family_001548,u_001548,2026-W27,ТСЧ,799.60,136.28,11
r_00031653,family_001548,u_001548,2026-W28,ТСЧ,392.27,101.76,8
r_00031654,family_001548,u_001548,2026-W29,ТСЧ,756.10,62.94,5
r_00031655,family_001548,u_001548,2026-W29,ТСЧ,642.24,93.64,11
r_00031656,family_001548,u_001548,2026-W30,ТСЧ,586.94,11.70,5
r_00031657,family_001548,u_001548,2026-W30,ТСЧ,510.50,85.19,9
r_00031658,family_001548,u_001548,2026-W31,ТСЧ,508.22,113.23,10
r_00031659,family_001548,u_001548,2026-W31,ТСЧ,865.36,73.30,7
r_00031660,family_001548,u_001548,2026-W32,ТСЧ,830.11,44.70,10
r_00031661,family_001548,u_001548,2026-W32,ТСЧ,437.83,86.54,8
r_00031662,family_001548,u_001548,2026-W33,ТСЧ,589.92,51.53,8
r_00031663,family_001548,u_001548,2026-W33,ТСЧ,693.99,179.25,8
r_00031664,family_001548,u_001548,2026-W34,ТСЧ,619.53,122.66,7
r_00031665,family_001548,u_001548,2026-W35,ТСЧ,638.69,57.10,8
r_00031666,family_001548,u_001548,2026-W35,ТСЧ,662.73,42.82,5
r_00031667,family_001548,u_001548,2026-W36,ТСЧ,799.95,63.36,7
r_00031668,family_001549,u_001549,2026-W25,ТСЧ,722.44,10.68,6
r_00031669,family_001549,u_001549,2026-W26,ТСЧ,696.78,37.40,9
r_00031670,family_001549,u_001549,2026-W26,ТСЧ,622.05,35.79,7
r_00031671,family_001549,u_001549,2026-W27,ТСЧ,667.28,15.02,7
r_00031672,family_001549,u_001549,2026-W27,ТСЧ,653.10,35.29,9
r_00031673,family_001549,u_001549,2026-W28,ТСЧ,661.17,19.65,11
r_00031674,family_001549,u_001549,2026-W29,ТСЧ,475.14,7.97,9
r_00031675,family_001549,u_001549,2026-W29,ТСЧ,803.46,0.00,5
r_00031676,family_001549,u_001549,2026-W30,ТСЧ,620.92,28.38,10
r_00031677,family_001549,u_001549,2026-W31,ТСЧ,864.90,26.72,11
r_00031678,family_001549,u_001549,2026-W32,ТСЧ,361.82,17.35,10
r_00031679,family_001549,u_001549,2026-W33,ТСЧ,827.10,29.16,9
r_00031680,family_001549,u_001549,2026-W34,ТСЧ,584.31,28.07,5
r_00031681,family_001549,u_001549,2026-W34,ТСЧ,428.79,38.73,7
r_00031682,family_001549,u_001549,2026-W35,ТСЧ,627.64,14.19,9
r_00031683,family_001549,u_001549,2026-W36,ТСЧ,617.82,30.02,8
r_00031684,family_001550,u_001550,2026-W25,ТС5,757.19,76.26,9
r_00031685,family_001550,u_001550,2026-W26,ТС5,523.47,68.93,6
r_00031686,family_001550,u_001550,2026-W27,ТС5,644.24,105.35,5
r_00031687,family_001550,u_001550,2026-W28,ТС5,662.90,119.69,10
r_00031688,family_001550,u_001550,2026-W29,ТС5,589.48,63.19,9
r_00031689,family_001550,u_001550,2026-W30,ТС5,537.42,71.13,6
r_00031690,family_001550,u_001550,2026-W31,ТС5,529.41,50.18,5
r_00031691,family_001550,u_001550,2026-W35,ТС5,425.56,58.89,5
r_00031692,family_001550,u_001550,2026-W36,ТС5,378.00,67.56,11
r_00031693,family_001551,u_001551,2026-W25,ТС5,524.66,16.90,9
r_00031694,family_001551,u_001551,2026-W26,ТС5,370.82,30.61,7
r_00031695,family_001551,u_001551,2026-W26,ТС5,658.21,28.34,8
r_00031696,family_001551,u_001551,2026-W28,ТС5,524.04,50.83,5
r_00031697,family_001551,u_001551,2026-W28,ТС5,636.05,6.89,9
r_00031698,family_001551,u_001551,2026-W29,ТС5,392.88,51.86,10
r_00031699,family_001551,u_001551,2026-W30,ТС5,591.13,43.07,7
r_00031700,family_001551,u_001551,2026-W31,ТС5,514.47,31.88,5
r_00031701,family_001551,u_001551,2026-W32,ТС5,549.31,61.93,9
r_00031702,family_001551,u_001551,2026-W33,ТС5,711.63,19.42,8
r_00031703,family_001551,u_001551,2026-W33,ТС5,619.81,42.64,11
r_00031704,family_001551,u_001551,2026-W34,ТС5,563.69,18.98,8
r_00031705,family_001551,u_001551,2026-W35,ТС5,412.17,36.27,8
r_00031706,family_001551,u_001551,2026-W35,ТС5,400.86,26.81,5
r_00031707,family_001551,u_001551,2026-W36,ТС5,360.20,34.27,5
r_00031708,family_001552,u_001552,2026-W25,ТСЧ,633.95,80.51,6
r_00031709,family_001552,u_001552,2026-W26,ТСЧ,833.74,18.40,6
r_00031710,family_001552,u_001552,2026-W27,ТСЧ,660.35,56.61,6
r_00031711,family_001552,u_001552,2026-W28,ТСЧ,618.76,60.00,7
r_00031712,family_001552,u_001552,2026-W29,ТСЧ,579.34,73.54,8
r_00031713,family_001552,u_001552,2026-W31,ТСЧ,654.50,26.61,7
r_00031714,family_001552,u_001552,2026-W32,ТСЧ,696.51,37.70,7
r_00031715,family_001552,u_001552,2026-W33,ТСЧ,739.20,28.70,9
r_00031716,family_001552,u_001552,2026-W34,ТСЧ,719.05,19.87,10
r_00031717,family_001552,u_001552,2026-W35,ТСЧ,447.46,0.00,6
r_00031718,family_001552,u_001552,2026-W36,ТСЧ,427.74,46.71,5
r_00031719,family_001553,u_001553,2026-W25,ТС5,711.14,69.29,7
r_00031720,family_001553,u_001553,2026-W25,ТС5,611.63,12.08,9
r_00031721,family_001553,u_001553,2026-W26,ТС5,578.46,12.10,6
r_00031722,family_001553,u_001553,2026-W26,ТС5,564.69,31.58,5
r_00031723,family_001553,u_001553,2026-W27,ТС5,566.64,32.22,6
r_00031724,family_001553,u_001553,2026-W27,ТС5,492.27,22.03,11
r_00031725,family_001553,u_001553,2026-W28,ТС5,509.28,134.55,5
r_00031726,family_001553,u_001553,2026-W28,ТС5,469.97,59.72,8
r_00031727,family_001553,u_001553,2026-W29,ТС5,469.70,34.65,10
r_00031728,family_001553,u_001553,2026-W29,ТС5,360.02,6.89,10
r_00031729,family_001553,u_001553,2026-W30,ТС5,550.92,41.98,11
r_00031730,family_001553,u_001553,2026-W30,ТС5,468.81,13.64,5
r_00031731,family_001553,u_001553,2026-W31,ТС5,484.27,25.34,7
r_00031732,family_001553,u_001553,2026-W31,ТС5,542.54,53.76,9
r_00031733,family_001553,u_001553,2026-W32,ТС5,429.60,12.04,10
r_00031734,family_001553,u_001553,2026-W33,ТС5,637.74,18.26,8
r_00031735,family_001553,u_001553,2026-W33,ТС5,629.28,14.54,7
r_00031736,family_001553,u_001553,2026-W34,ТС5,519.58,44.29,9
r_00031737,family_001553,u_001553,2026-W35,ТС5,623.28,26.08,10
r_00031738,family_001553,u_001553,2026-W35,ТС5,619.94,18.69,5
r_00031739,family_001553,u_001553,2026-W36,ТС5,584.06,76.54,8
r_00031740,family_001553,u_001553,2026-W36,ТС5,544.24,61.08,7
r_00031741,family_001554,u_001554,2026-W25,ТС5,596.23,9.01,8
r_00031742,family_001554,u_001554,2026-W25,ТС5,611.01,43.26,10
r_00031743,family_001554,u_001554,2026-W26,ТС5,517.52,41.95,8
r_00031744,family_001554,u_001554,2026-W27,ТС5,421.60,24.90,8
r_00031745,family_001554,u_001554,2026-W28,ТС5,496.31,22.32,5
r_00031746,family_001554,u_001554,2026-W29,ТС5,758.56,14.65,9
r_00031747,family_001554,u_001554,2026-W29,ТС5,713.57,38.49,5
r_00031748,family_001554,u_001554,2026-W31,ТС5,599.86,30.23,11
r_00031749,family_001554,u_001554,2026-W32,ТС5,655.64,29.79,9
r_00031750,family_001554,u_001554,2026-W32,ТС5,517.27,21.75,5
r_00031751,family_001554,u_001554,2026-W33,ТС5,541.84,0.00,5
r_00031752,family_001554,u_001554,2026-W34,ТС5,691.51,97.46,8
r_00031753,family_001554,u_001554,2026-W35,ТС5,665.22,13.53,7
r_00031754,family_001554,u_001554,2026-W36,ТС5,596.85,0.00,6
r_00031755,family_001555,u_001555,2026-W25,ТС5,622.73,30.09,10
r_00031756,family_001555,u_001555,2026-W25,ТС5,789.66,37.17,5
r_00031757,family_001555,u_001555,2026-W25,ТС5,501.52,12.17,8
r_00031758,family_001555,u_001555,2026-W26,ТС5,631.70,6.25,11
r_00031759,family_001555,u_001555,2026-W26,ТС5,786.80,17.82,8
r_00031760,family_001555,u_001555,2026-W26,ТС5,592.96,40.07,9
r_00031761,family_001555,u_001555,2026-W27,ТС5,621.98,30.16,6
r_00031762,family_001555,u_001555,2026-W27,ТС5,665.54,21.60,6
r_00031763,family_001555,u_001555,2026-W27,ТС5,678.04,33.41,10
r_00031764,family_001555,u_001555,2026-W27,ТС5,531.63,56.86,8
r_00031765,family_001555,u_001555,2026-W28,ТС5,422.89,0.00,7
r_00031766,family_001555,u_001555,2026-W28,ТС5,696.19,31.07,10
r_00031767,family_001555,u_001555,2026-W28,ТС5,640.48,44.70,7
r_00031768,family_001555,u_001555,2026-W29,ТС5,540.55,21.32,10
r_00031769,family_001555,u_001555,2026-W29,ТС5,539.65,41.22,9
r_00031770,family_001555,u_001555,2026-W30,ТС5,774.93,28.83,8
r_00031771,family_001555,u_001555,2026-W30,ТС5,864.79,69.52,8
r_00031772,family_001555,u_001555,2026-W30,ТС5,631.80,11.14,6
r_00031773,family_001555,u_001555,2026-W31,ТС5,495.79,42.99,6
r_00031774,family_001555,u_001555,2026-W31,ТС5,448.30,14.74,8
r_00031775,family_001555,u_001555,2026-W32,ТС5,733.41,16.92,10
r_00031776,family_001555,u_001555,2026-W32,ТС5,625.04,38.21,8
r_00031777,family_001555,u_001555,2026-W32,ТС5,419.67,20.55,6
r_00031778,family_001555,u_001555,2026-W32,ТС5,511.02,21.14,5
r_00031779,family_001555,u_001555,2026-W33,ТС5,537.22,39.46,9
r_00031780,family_001555,u_001555,2026-W33,ТС5,456.29,23.95,5
r_00031781,family_001555,u_001555,2026-W33,ТС5,549.83,49.15,7
r_00031782,family_001555,u_001555,2026-W34,ТС5,794.34,32.36,6
r_00031783,family_001555,u_001555,2026-W34,ТС5,736.80,66.68,6
r_00031784,family_001555,u_001555,2026-W34,ТС5,416.28,20.10,9
r_00031785,family_001555,u_001555,2026-W35,ТС5,638.74,21.46,6
r_00031786,family_001555,u_001555,2026-W35,ТС5,718.58,40.71,5
r_00031787,family_001555,u_001555,2026-W35,ТС5,619.90,35.43,6
r_00031788,family_001555,u_001555,2026-W36,ТС5,588.37,21.69,10
r_00031789,family_001555,u_001555,2026-W36,ТС5,567.05,32.08,5
r_00031790,family_001555,u_001555,2026-W36,ТС5,801.33,89.27,5
r_00031791,family_001556,u_001556,2026-W25,ТСХ,877.83,171.69,9
r_00031792,family_001556,u_001556,2026-W25,ТСХ,770.48,56.59,7
r_00031793,family_001556,u_001556,2026-W26,ТСХ,771.02,138.60,8
r_00031794,family_001556,u_001556,2026-W26,ТСХ,796.55,97.93,7
r_00031795,family_001556,u_001556,2026-W26,ТСХ,775.73,92.65,9
r_00031796,family_001556,u_001556,2026-W27,ТСХ,789.23,83.09,7
r_00031797,family_001556,u_001556,2026-W27,ТСХ,790.10,113.63,9
r_00031798,family_001556,u_001556,2026-W27,ТСХ,888.12,73.89,5
r_00031799,family_001556,u_001556,2026-W28,ТСХ,889.50,112.23,5
r_00031800,family_001556,u_001556,2026-W28,ТСХ,1168.34,179.44,11
r_00031801,family_001556,u_001556,2026-W28,ТСХ,1138.63,132.12,6
r_00031802,family_001556,u_001556,2026-W29,ТСХ,914.03,99.27,10
r_00031803,family_001556,u_001556,2026-W29,ТСХ,1078.87,134.19,10
r_00031804,family_001556,u_001556,2026-W30,ТСХ,564.28,88.27,11
r_00031805,family_001556,u_001556,2026-W30,ТСХ,856.31,218.19,6
r_00031806,family_001556,u_001556,2026-W31,ТСХ,1223.65,123.73,10
r_00031807,family_001556,u_001556,2026-W31,ТСХ,1348.87,54.80,11
r_00031808,family_001556,u_001556,2026-W31,ТСХ,986.52,94.39,7
r_00031809,family_001556,u_001556,2026-W32,ТСХ,722.86,85.61,8
r_00031810,family_001556,u_001556,2026-W32,ТСХ,1073.31,43.16,11
r_00031811,family_001556,u_001556,2026-W32,ТСХ,846.75,52.95,11
r_00031812,family_001556,u_001556,2026-W33,ТСХ,820.58,241.64,5
r_00031813,family_001556,u_001556,2026-W33,ТСХ,837.21,43.23,5
r_00031814,family_001556,u_001556,2026-W33,ТСХ,763.49,84.38,10
r_00031815,family_001556,u_001556,2026-W34,ТСХ,1105.06,47.68,7
r_00031816,family_001556,u_001556,2026-W34,ТСХ,1221.78,134.27,8
r_00031817,family_001556,u_001556,2026-W34,ТСХ,836.22,113.56,10
r_00031818,family_001556,u_001556,2026-W35,ТСХ,710.79,213.33,11
r_00031819,family_001556,u_001556,2026-W35,ТСХ,900.88,110.20,9
r_00031820,family_001556,u_001556,2026-W35,ТСХ,639.19,0.00,5
r_00031821,family_001556,u_001556,2026-W36,ТСХ,1059.27,23.37,6
r_00031822,family_001556,u_001556,2026-W36,ТСХ,1022.07,57.04,5
r_00031823,family_001556,u_001556,2026-W36,ТСХ,787.09,117.17,6
